project,use_br,use_stopword,stage2,adddel,diff_type,DependentName,DependentValue
Closure-52b,False,True,precise,del,gumtree_class,rank,4
Closure-59b,False,True,precise,del,gumtree_class,rank,74
Closure-60b,False,True,precise,del,gumtree_class,rank,95
Closure-61b,False,True,precise,del,gumtree_class,rank,31
Closure-62b,False,True,precise,del,gumtree_class,rank,1
Closure-64b,False,True,precise,del,gumtree_class,rank,219
Closure-65b,False,True,precise,del,gumtree_class,rank,50
Closure-66b,False,True,precise,del,gumtree_class,rank,15
Closure-68b,False,True,precise,del,gumtree_class,rank,5
Closure-73b,False,True,precise,del,gumtree_class,rank,1
Closure-74b,False,True,precise,del,gumtree_class,rank,73
Closure-76b,False,True,precise,del,gumtree_class,rank,23
Closure-8b,False,True,precise,del,gumtree_class,rank,93
Closure-80b,False,True,precise,del,gumtree_class,rank,15
Closure-82b,False,True,precise,del,gumtree_class,rank,55
Closure-85b,False,True,precise,del,gumtree_class,rank,53
Closure-91b,False,True,precise,del,gumtree_class,rank,34
Closure-92b,False,True,precise,del,gumtree_class,rank,83
Closure-99b,False,True,precise,del,gumtree_class,rank,18
Codec-10b,False,True,precise,del,gumtree_class,rank,3
Codec-18b,False,True,precise,del,gumtree_class,rank,1
Codec-3b,False,True,precise,del,gumtree_class,rank,6
Compress-26b,False,True,precise,del,gumtree_class,rank,2
Compress-39b,False,True,precise,del,gumtree_class,rank,1
Compress-44b,False,True,precise,del,gumtree_class,rank,1
Compress-7b,False,True,precise,del,gumtree_class,rank,2
Compress-8b,False,True,precise,del,gumtree_class,rank,1
Gson-15b,False,True,precise,del,gumtree_class,rank,5
JacksonCore-14b,False,True,precise,del,gumtree_class,rank,1
JacksonCore-4b,False,True,precise,del,gumtree_class,rank,5
JacksonCore-5b,False,True,precise,del,gumtree_class,rank,3
JacksonCore-6b,False,True,precise,del,gumtree_class,rank,1
JacksonCore-8b,False,True,precise,del,gumtree_class,rank,4
Jsoup-27b,False,True,precise,del,gumtree_class,rank,1
Jsoup-4b,False,True,precise,del,gumtree_class,rank,2
Jsoup-85b,False,True,precise,del,gumtree_class,rank,5
Jsoup-9b,False,True,precise,del,gumtree_class,rank,2
Lang-13b,False,True,precise,del,gumtree_class,rank,1
Lang-14b,False,True,precise,del,gumtree_class,rank,2
Lang-19b,False,True,precise,del,gumtree_class,rank,4
Lang-21b,False,True,precise,del,gumtree_class,rank,6
Lang-22b,False,True,precise,del,gumtree_class,rank,3
Lang-25b,False,True,precise,del,gumtree_class,rank,1
Lang-26b,False,True,precise,del,gumtree_class,rank,3
Lang-28b,False,True,precise,del,gumtree_class,rank,1
Lang-31b,False,True,precise,del,gumtree_class,rank,3
Lang-39b,False,True,precise,del,gumtree_class,rank,2
Lang-4b,False,True,precise,del,gumtree_class,rank,1
Lang-40b,False,True,precise,del,gumtree_class,rank,2
Lang-43b,False,True,precise,del,gumtree_class,rank,1
Lang-44b,False,True,precise,del,gumtree_class,rank,2
Lang-45b,False,True,precise,del,gumtree_class,rank,1
Lang-46b,False,True,precise,del,gumtree_class,rank,5
Lang-47b,False,True,precise,del,gumtree_class,rank,5
Lang-48b,False,True,precise,del,gumtree_class,rank,4
Lang-49b,False,True,precise,del,gumtree_class,rank,6
Lang-51b,False,True,precise,del,gumtree_class,rank,2
Lang-52b,False,True,precise,del,gumtree_class,rank,3
Lang-53b,False,True,precise,del,gumtree_class,rank,2
Lang-54b,False,True,precise,del,gumtree_class,rank,2
Lang-55b,False,True,precise,del,gumtree_class,rank,3
Lang-57b,False,True,precise,del,gumtree_class,rank,2
Lang-6b,False,True,precise,del,gumtree_class,rank,4
Lang-60b,False,True,precise,del,gumtree_class,rank,5
Lang-61b,False,True,precise,del,gumtree_class,rank,4
Lang-64b,False,True,precise,del,gumtree_class,rank,1
Math-10b,False,True,precise,del,gumtree_class,rank,1
Math-101b,False,True,precise,del,gumtree_class,rank,1
Math-103b,False,True,precise,del,gumtree_class,rank,3
Math-104b,False,True,precise,del,gumtree_class,rank,6
Math-105b,False,True,precise,del,gumtree_class,rank,5
Math-106b,False,True,precise,del,gumtree_class,rank,1
Math-14b,False,True,precise,del,gumtree_class,rank,10
Math-15b,False,True,precise,del,gumtree_class,rank,36
Math-17b,False,True,precise,del,gumtree_class,rank,2
Math-2b,False,True,precise,del,gumtree_class,rank,20
Math-23b,False,True,precise,del,gumtree_class,rank,11
Math-24b,False,True,precise,del,gumtree_class,rank,11
Math-25b,False,True,precise,del,gumtree_class,rank,2
Math-26b,False,True,precise,del,gumtree_class,rank,19
Math-28b,False,True,precise,del,gumtree_class,rank,20
Math-3b,False,True,precise,del,gumtree_class,rank,2
Math-35b,False,True,precise,del,gumtree_class,rank,3
Math-42b,False,True,precise,del,gumtree_class,rank,37
Math-45b,False,True,precise,del,gumtree_class,rank,5
Math-46b,False,True,precise,del,gumtree_class,rank,6
Math-48b,False,True,precise,del,gumtree_class,rank,10
Math-50b,False,True,precise,del,gumtree_class,rank,6
Math-53b,False,True,precise,del,gumtree_class,rank,1
Math-54b,False,True,precise,del,gumtree_class,rank,2
Math-55b,False,True,precise,del,gumtree_class,rank,6
Math-60b,False,True,precise,del,gumtree_class,rank,27
Math-63b,False,True,precise,del,gumtree_class,rank,2
Math-64b,False,True,precise,del,gumtree_class,rank,5
Math-70b,False,True,precise,del,gumtree_class,rank,5
Math-75b,False,True,precise,del,gumtree_class,rank,1
Math-79b,False,True,precise,del,gumtree_class,rank,2
Math-87b,False,True,precise,del,gumtree_class,rank,4
Math-88b,False,True,precise,del,gumtree_class,rank,33
Math-89b,False,True,precise,del,gumtree_class,rank,2
Math-92b,False,True,precise,del,gumtree_class,rank,6
Math-93b,False,True,precise,del,gumtree_class,rank,4
Math-94b,False,True,precise,del,gumtree_class,rank,1
Math-96b,False,True,precise,del,gumtree_class,rank,5
Math-97b,False,True,precise,del,gumtree_class,rank,5
Mockito-8b,False,True,precise,del,gumtree_class,rank,2
Time-1b,False,True,precise,del,gumtree_class,rank,3
Time-11b,False,True,precise,del,gumtree_class,rank,20
Time-15b,False,True,precise,del,gumtree_class,rank,3
Time-16b,False,True,precise,del,gumtree_class,rank,27
Time-2b,False,True,precise,del,gumtree_class,rank,13
Time-7b,False,True,precise,del,gumtree_class,rank,33
Cli-29b,True,True,precise,all-uni,gumtree_class,rank,1
Closure-10b,True,True,precise,all-uni,gumtree_class,rank,45
Closure-104b,True,True,precise,all-uni,gumtree_class,rank,3
Closure-113b,True,True,precise,all-uni,gumtree_class,rank,9
Closure-115b,True,True,precise,all-uni,gumtree_class,rank,95
Closure-120b,True,True,precise,all-uni,gumtree_class,rank,200
Closure-121b,True,True,precise,all-uni,gumtree_class,rank,27
Closure-128b,True,True,precise,all-uni,gumtree_class,rank,188
Closure-133b,True,True,precise,all-uni,gumtree_class,rank,6
Closure-17b,True,True,precise,all-uni,gumtree_class,rank,191
Closure-2b,True,True,precise,all-uni,gumtree_class,rank,163
Closure-21b,True,True,precise,all-uni,gumtree_class,rank,4
Closure-27b,True,True,precise,all-uni,gumtree_class,rank,1
Closure-30b,True,True,precise,all-uni,gumtree_class,rank,148
Closure-31b,True,True,precise,all-uni,gumtree_class,rank,14
Closure-33b,True,True,precise,all-uni,gumtree_class,rank,14
Closure-48b,True,True,precise,all-uni,gumtree_class,rank,39
Closure-52b,True,True,precise,all-uni,gumtree_class,rank,3
Closure-59b,True,True,precise,all-uni,gumtree_class,rank,52
Closure-60b,True,True,precise,all-uni,gumtree_class,rank,4
Closure-61b,True,True,precise,all-uni,gumtree_class,rank,34
Closure-62b,True,True,precise,all-uni,gumtree_class,rank,4
Closure-64b,True,True,precise,all-uni,gumtree_class,rank,181
Closure-65b,True,True,precise,all-uni,gumtree_class,rank,2
Closure-66b,True,True,precise,all-uni,gumtree_class,rank,30
Closure-68b,True,True,precise,all-uni,gumtree_class,rank,13
Closure-73b,True,True,precise,all-uni,gumtree_class,rank,3
Closure-74b,True,True,precise,all-uni,gumtree_class,rank,4
Closure-76b,True,True,precise,all-uni,gumtree_class,rank,18
Closure-8b,True,True,precise,all-uni,gumtree_class,rank,111
Closure-80b,True,True,precise,all-uni,gumtree_class,rank,24
Closure-82b,True,True,precise,all-uni,gumtree_class,rank,17
Closure-85b,True,True,precise,all-uni,gumtree_class,rank,33
Closure-91b,True,True,precise,all-uni,gumtree_class,rank,28
Closure-92b,True,True,precise,all-uni,gumtree_class,rank,110
Closure-99b,True,True,precise,all-uni,gumtree_class,rank,5
Codec-10b,True,True,precise,all-uni,gumtree_class,rank,3
Codec-18b,True,True,precise,all-uni,gumtree_class,rank,1
Codec-3b,True,True,precise,all-uni,gumtree_class,rank,1
Compress-26b,True,True,precise,all-uni,gumtree_class,rank,1
Compress-39b,True,True,precise,all-uni,gumtree_class,rank,1
Compress-44b,True,True,precise,all-uni,gumtree_class,rank,1
Compress-7b,True,True,precise,all-uni,gumtree_class,rank,3
Compress-8b,True,True,precise,all-uni,gumtree_class,rank,4
Gson-15b,True,True,precise,all-uni,gumtree_class,rank,1
JacksonCore-14b,True,True,precise,all-uni,gumtree_class,rank,4
JacksonCore-4b,True,True,precise,all-uni,gumtree_class,rank,1
JacksonCore-5b,True,True,precise,all-uni,gumtree_class,rank,1
JacksonCore-6b,True,True,precise,all-uni,gumtree_class,rank,1
JacksonCore-8b,True,True,precise,all-uni,gumtree_class,rank,1
Jsoup-27b,True,True,precise,all-uni,gumtree_class,rank,1
Jsoup-4b,True,True,precise,all-uni,gumtree_class,rank,2
Jsoup-85b,True,True,precise,all-uni,gumtree_class,rank,2
Jsoup-9b,True,True,precise,all-uni,gumtree_class,rank,3
Lang-13b,True,True,precise,all-uni,gumtree_class,rank,1
Lang-14b,True,True,precise,all-uni,gumtree_class,rank,1
Lang-19b,True,True,precise,all-uni,gumtree_class,rank,1
Lang-21b,True,True,precise,all-uni,gumtree_class,rank,3
Lang-22b,True,True,precise,all-uni,gumtree_class,rank,5
Lang-25b,True,True,precise,all-uni,gumtree_class,rank,3
Lang-26b,True,True,precise,all-uni,gumtree_class,rank,1
Lang-28b,True,True,precise,all-uni,gumtree_class,rank,1
Lang-31b,True,True,precise,all-uni,gumtree_class,rank,1
Lang-39b,True,True,precise,all-uni,gumtree_class,rank,2
Lang-4b,True,True,precise,all-uni,gumtree_class,rank,2
Lang-40b,True,True,precise,all-uni,gumtree_class,rank,1
Lang-43b,True,True,precise,all-uni,gumtree_class,rank,1
Lang-44b,True,True,precise,all-uni,gumtree_class,rank,1
Lang-45b,True,True,precise,all-uni,gumtree_class,rank,1
Lang-46b,True,True,precise,all-uni,gumtree_class,rank,5
Lang-47b,True,True,precise,all-uni,gumtree_class,rank,3
Lang-48b,True,True,precise,all-uni,gumtree_class,rank,3
Lang-49b,True,True,precise,all-uni,gumtree_class,rank,1
Lang-51b,True,True,precise,all-uni,gumtree_class,rank,2
Lang-52b,True,True,precise,all-uni,gumtree_class,rank,1
Lang-53b,True,True,precise,all-uni,gumtree_class,rank,3
Lang-54b,True,True,precise,all-uni,gumtree_class,rank,3
Lang-55b,True,True,precise,all-uni,gumtree_class,rank,1
Lang-57b,True,True,precise,all-uni,gumtree_class,rank,2
Lang-6b,True,True,precise,all-uni,gumtree_class,rank,5
Lang-60b,True,True,precise,all-uni,gumtree_class,rank,1
Lang-61b,True,True,precise,all-uni,gumtree_class,rank,1
Lang-64b,True,True,precise,all-uni,gumtree_class,rank,1
Math-10b,True,True,precise,all-uni,gumtree_class,rank,3
Math-101b,True,True,precise,all-uni,gumtree_class,rank,1
Math-103b,True,True,precise,all-uni,gumtree_class,rank,1
Math-104b,True,True,precise,all-uni,gumtree_class,rank,2
Math-105b,True,True,precise,all-uni,gumtree_class,rank,1
Math-106b,True,True,precise,all-uni,gumtree_class,rank,1
Math-14b,True,True,precise,all-uni,gumtree_class,rank,5
Math-15b,True,True,precise,all-uni,gumtree_class,rank,1
Math-17b,True,True,precise,all-uni,gumtree_class,rank,1
Math-2b,True,True,precise,all-uni,gumtree_class,rank,7
Math-23b,True,True,precise,all-uni,gumtree_class,rank,8
Math-24b,True,True,precise,all-uni,gumtree_class,rank,8
Math-25b,True,True,precise,all-uni,gumtree_class,rank,2
Math-26b,True,True,precise,all-uni,gumtree_class,rank,1
Math-28b,True,True,precise,all-uni,gumtree_class,rank,11
Math-3b,True,True,precise,all-uni,gumtree_class,rank,2
Math-35b,True,True,precise,all-uni,gumtree_class,rank,1
Math-42b,True,True,precise,all-uni,gumtree_class,rank,13
Math-45b,True,True,precise,all-uni,gumtree_class,rank,6
Math-46b,True,True,precise,all-uni,gumtree_class,rank,2
Math-48b,True,True,precise,all-uni,gumtree_class,rank,17
Math-50b,True,True,precise,all-uni,gumtree_class,rank,5
Math-53b,True,True,precise,all-uni,gumtree_class,rank,1
Math-54b,True,True,precise,all-uni,gumtree_class,rank,1
Math-55b,True,True,precise,all-uni,gumtree_class,rank,1
Math-60b,True,True,precise,all-uni,gumtree_class,rank,34
Math-63b,True,True,precise,all-uni,gumtree_class,rank,4
Math-64b,True,True,precise,all-uni,gumtree_class,rank,3
Math-70b,True,True,precise,all-uni,gumtree_class,rank,1
Math-75b,True,True,precise,all-uni,gumtree_class,rank,1
Math-79b,True,True,precise,all-uni,gumtree_class,rank,4
Math-87b,True,True,precise,all-uni,gumtree_class,rank,2
Math-88b,True,True,precise,all-uni,gumtree_class,rank,7
Math-89b,True,True,precise,all-uni,gumtree_class,rank,2
Math-92b,True,True,precise,all-uni,gumtree_class,rank,1
Math-93b,True,True,precise,all-uni,gumtree_class,rank,1
Math-94b,True,True,precise,all-uni,gumtree_class,rank,1
Math-96b,True,True,precise,all-uni,gumtree_class,rank,3
Math-97b,True,True,precise,all-uni,gumtree_class,rank,4
Mockito-8b,True,True,precise,all-uni,gumtree_class,rank,4
Time-1b,True,True,precise,all-uni,gumtree_class,rank,18
Time-11b,True,True,precise,all-uni,gumtree_class,rank,1
Time-15b,True,True,precise,all-uni,gumtree_class,rank,1
Time-16b,True,True,precise,all-uni,gumtree_class,rank,2
Time-2b,True,True,precise,all-uni,gumtree_class,rank,27
Time-7b,True,True,precise,all-uni,gumtree_class,rank,17
Cli-29b,False,True,precise,all-uni,gumtree_class,rank,1
Closure-10b,False,True,precise,all-uni,gumtree_class,rank,59
Closure-104b,False,True,precise,all-uni,gumtree_class,rank,2
Closure-113b,False,True,precise,all-uni,gumtree_class,rank,276
Closure-115b,False,True,precise,all-uni,gumtree_class,rank,249
Closure-120b,False,True,precise,all-uni,gumtree_class,rank,222
Closure-121b,False,True,precise,all-uni,gumtree_class,rank,99
Closure-128b,False,True,precise,all-uni,gumtree_class,rank,92
Closure-133b,False,True,precise,all-uni,gumtree_class,rank,5
Closure-17b,False,True,precise,all-uni,gumtree_class,rank,290
Closure-2b,False,True,precise,all-uni,gumtree_class,rank,118
Closure-21b,False,True,precise,all-uni,gumtree_class,rank,8
Closure-27b,False,True,precise,all-uni,gumtree_class,rank,1
Closure-30b,False,True,precise,all-uni,gumtree_class,rank,92
Closure-31b,False,True,precise,all-uni,gumtree_class,rank,12
Closure-33b,False,True,precise,all-uni,gumtree_class,rank,455
Closure-48b,False,True,precise,all-uni,gumtree_class,rank,149
Closure-52b,False,True,precise,all-uni,gumtree_class,rank,8
Closure-59b,False,True,precise,all-uni,gumtree_class,rank,92
Closure-60b,False,True,precise,all-uni,gumtree_class,rank,168
Closure-61b,False,True,precise,all-uni,gumtree_class,rank,81
Closure-62b,False,True,precise,all-uni,gumtree_class,rank,6
Closure-64b,False,True,precise,all-uni,gumtree_class,rank,195
Closure-65b,False,True,precise,all-uni,gumtree_class,rank,2
Closure-66b,False,True,precise,all-uni,gumtree_class,rank,26
Closure-68b,False,True,precise,all-uni,gumtree_class,rank,6
Closure-73b,False,True,precise,all-uni,gumtree_class,rank,2
Closure-74b,False,True,precise,all-uni,gumtree_class,rank,7
Closure-76b,False,True,precise,all-uni,gumtree_class,rank,22
Closure-8b,False,True,precise,all-uni,gumtree_class,rank,51
Closure-80b,False,True,precise,all-uni,gumtree_class,rank,10
Closure-82b,False,True,precise,all-uni,gumtree_class,rank,35
Closure-85b,False,True,precise,all-uni,gumtree_class,rank,28
Closure-91b,False,True,precise,all-uni,gumtree_class,rank,37
Closure-92b,False,True,precise,all-uni,gumtree_class,rank,99
Closure-99b,False,True,precise,all-uni,gumtree_class,rank,17
Codec-10b,False,True,precise,all-uni,gumtree_class,rank,3
Codec-18b,False,True,precise,all-uni,gumtree_class,rank,1
Codec-3b,False,True,precise,all-uni,gumtree_class,rank,1
Compress-26b,False,True,precise,all-uni,gumtree_class,rank,1
Compress-39b,False,True,precise,all-uni,gumtree_class,rank,1
Compress-44b,False,True,precise,all-uni,gumtree_class,rank,1
Compress-7b,False,True,precise,all-uni,gumtree_class,rank,2
Compress-8b,False,True,precise,all-uni,gumtree_class,rank,3
Gson-15b,False,True,precise,all-uni,gumtree_class,rank,1
JacksonCore-14b,False,True,precise,all-uni,gumtree_class,rank,3
JacksonCore-4b,False,True,precise,all-uni,gumtree_class,rank,1
JacksonCore-5b,False,True,precise,all-uni,gumtree_class,rank,1
JacksonCore-6b,False,True,precise,all-uni,gumtree_class,rank,1
JacksonCore-8b,False,True,precise,all-uni,gumtree_class,rank,1
Jsoup-27b,False,True,precise,all-uni,gumtree_class,rank,1
Jsoup-4b,False,True,precise,all-uni,gumtree_class,rank,1
Jsoup-85b,False,True,precise,all-uni,gumtree_class,rank,6
Jsoup-9b,False,True,precise,all-uni,gumtree_class,rank,2
Lang-13b,False,True,precise,all-uni,gumtree_class,rank,1
Lang-14b,False,True,precise,all-uni,gumtree_class,rank,1
Lang-19b,False,True,precise,all-uni,gumtree_class,rank,1
Lang-21b,False,True,precise,all-uni,gumtree_class,rank,3
Lang-22b,False,True,precise,all-uni,gumtree_class,rank,4
Lang-25b,False,True,precise,all-uni,gumtree_class,rank,3
Lang-26b,False,True,precise,all-uni,gumtree_class,rank,1
Lang-28b,False,True,precise,all-uni,gumtree_class,rank,1
Lang-31b,False,True,precise,all-uni,gumtree_class,rank,2
Lang-39b,False,True,precise,all-uni,gumtree_class,rank,3
Lang-4b,False,True,precise,all-uni,gumtree_class,rank,2
