project,score_mode,use_diff,stage2,use_stopword,adddel,DependentName,DependentValue
Lang-57b,rank,True,False,False,all-uni,rank,1
Lang-57b,rank,True,False,False,all-uni,num_iters,1
Lang-57b,rank,True,False,False,del,rank,1
Lang-57b,rank,True,False,False,del,num_iters,1
Lang-57b,rank,True,False,True,add,rank,2
Lang-57b,rank,True,False,True,add,num_iters,1
Lang-57b,rank,True,False,True,all-sep,rank,2
Lang-57b,rank,True,False,True,all-sep,num_iters,1
Lang-57b,rank,True,False,True,all-uni,rank,2
Lang-57b,rank,True,False,True,all-uni,num_iters,1
Lang-57b,rank,True,False,True,del,rank,1
Lang-57b,rank,True,False,True,del,num_iters,1
Lang-57b,rank,True,True,False,add,rank,1
Lang-57b,rank,True,True,False,add,num_iters,1
Lang-57b,rank,True,True,False,all-sep,rank,1
Lang-57b,rank,True,True,False,all-sep,num_iters,1
Lang-57b,rank,True,True,False,all-uni,rank,1
Lang-57b,rank,True,True,False,all-uni,num_iters,1
Lang-57b,rank,True,True,False,del,rank,1
Lang-57b,rank,True,True,False,del,num_iters,1
Lang-57b,rank,True,True,True,add,rank,2
Lang-57b,rank,True,True,True,add,num_iters,1
Lang-57b,rank,True,True,True,all-sep,rank,2
Lang-57b,rank,True,True,True,all-sep,num_iters,1
Lang-57b,rank,True,True,True,all-uni,rank,2
Lang-57b,rank,True,True,True,all-uni,num_iters,1
Lang-57b,rank,True,True,True,del,rank,1
Lang-57b,rank,True,True,True,del,num_iters,1
Lang-57b,rank,True,skip,False,add,rank,1
Lang-57b,rank,True,skip,False,add,num_iters,1
Lang-57b,rank,True,skip,False,all-sep,rank,1
Lang-57b,rank,True,skip,False,all-sep,num_iters,1
Lang-57b,rank,True,skip,False,all-uni,rank,1
Lang-57b,rank,True,skip,False,all-uni,num_iters,1
Lang-57b,rank,True,skip,False,del,rank,1
Lang-57b,rank,True,skip,False,del,num_iters,1
Lang-57b,rank,True,skip,True,add,rank,2
Lang-57b,rank,True,skip,True,add,num_iters,1
Lang-57b,rank,True,skip,True,all-sep,rank,2
Lang-57b,rank,True,skip,True,all-sep,num_iters,1
Lang-57b,rank,True,skip,True,all-uni,rank,2
Lang-57b,rank,True,skip,True,all-uni,num_iters,1
Lang-57b,rank,True,skip,True,del,rank,1
Lang-57b,rank,True,skip,True,del,num_iters,1
Lang-57b,score,False,False,False,add,rank,1
Lang-57b,score,False,False,False,add,num_iters,1
Lang-57b,score,False,False,False,all-sep,rank,1
Lang-57b,score,False,False,False,all-sep,num_iters,1
Lang-57b,score,False,False,False,all-uni,rank,1
Lang-57b,score,False,False,False,all-uni,num_iters,1
Lang-57b,score,False,False,False,del,rank,1
Lang-57b,score,False,False,False,del,num_iters,1
Lang-57b,score,False,False,True,add,rank,1
Lang-57b,score,False,False,True,add,num_iters,1
Lang-57b,score,False,False,True,all-sep,rank,1
Lang-57b,score,False,False,True,all-sep,num_iters,1
Lang-57b,score,False,False,True,all-uni,rank,1
Lang-57b,score,False,False,True,all-uni,num_iters,1
Lang-57b,score,False,False,True,del,rank,1
Lang-57b,score,False,False,True,del,num_iters,1
Lang-57b,score,False,True,False,add,rank,1
Lang-57b,score,False,True,False,add,num_iters,1
Lang-57b,score,False,True,False,all-sep,rank,1
Lang-57b,score,False,True,False,all-sep,num_iters,1
Lang-57b,score,False,True,False,all-uni,rank,1
Lang-57b,score,False,True,False,all-uni,num_iters,1
Lang-57b,score,False,True,False,del,rank,1
Lang-57b,score,False,True,False,del,num_iters,1
Lang-57b,score,False,True,True,add,rank,1
Lang-57b,score,False,True,True,add,num_iters,1
Lang-57b,score,False,True,True,all-sep,rank,1
Lang-57b,score,False,True,True,all-sep,num_iters,1
Lang-57b,score,False,True,True,all-uni,rank,1
Lang-57b,score,False,True,True,all-uni,num_iters,1
Lang-57b,score,False,True,True,del,rank,1
Lang-57b,score,False,True,True,del,num_iters,1
Lang-57b,score,False,skip,False,add,rank,1
Lang-57b,score,False,skip,False,add,num_iters,1
Lang-57b,score,False,skip,False,all-sep,rank,1
Lang-57b,score,False,skip,False,all-sep,num_iters,1
Lang-57b,score,False,skip,False,all-uni,rank,1
Lang-57b,score,False,skip,False,all-uni,num_iters,1
Lang-57b,score,False,skip,False,del,rank,1
Lang-57b,score,False,skip,False,del,num_iters,1
Lang-57b,score,False,skip,True,add,rank,1
Lang-57b,score,False,skip,True,add,num_iters,1
Lang-57b,score,False,skip,True,all-sep,rank,1
Lang-57b,score,False,skip,True,all-sep,num_iters,1
Lang-57b,score,False,skip,True,all-uni,rank,1
Lang-57b,score,False,skip,True,all-uni,num_iters,1
Lang-57b,score,False,skip,True,del,rank,1
Lang-57b,score,False,skip,True,del,num_iters,1
Lang-57b,score,True,False,False,add,rank,1
Lang-57b,score,True,False,False,add,num_iters,1
Lang-57b,score,True,False,False,all-sep,rank,1
Lang-57b,score,True,False,False,all-sep,num_iters,1
Lang-57b,score,True,False,False,all-uni,rank,1
Lang-57b,score,True,False,False,all-uni,num_iters,1
Lang-57b,score,True,False,False,del,rank,1
Lang-57b,score,True,False,False,del,num_iters,1
Lang-57b,score,True,False,True,add,rank,2
Lang-57b,score,True,False,True,add,num_iters,1
Lang-57b,score,True,False,True,all-sep,rank,2
Lang-57b,score,True,False,True,all-sep,num_iters,1
Lang-57b,score,True,False,True,all-uni,rank,2
Lang-57b,score,True,False,True,all-uni,num_iters,1
Lang-57b,score,True,False,True,del,rank,1
Lang-57b,score,True,False,True,del,num_iters,1
Lang-57b,score,True,True,False,add,rank,1
Lang-57b,score,True,True,False,add,num_iters,1
Lang-57b,score,True,True,False,all-sep,rank,1
Lang-57b,score,True,True,False,all-sep,num_iters,1
Lang-57b,score,True,True,False,all-uni,rank,1
Lang-57b,score,True,True,False,all-uni,num_iters,1
Lang-57b,score,True,True,False,del,rank,1
Lang-57b,score,True,True,False,del,num_iters,1
Lang-57b,score,True,True,True,add,rank,2
Lang-57b,score,True,True,True,add,num_iters,1
Lang-57b,score,True,True,True,all-sep,rank,2
Lang-57b,score,True,True,True,all-sep,num_iters,1
Lang-57b,score,True,True,True,all-uni,rank,2
Lang-57b,score,True,True,True,all-uni,num_iters,1
Lang-57b,score,True,True,True,del,rank,1
Lang-57b,score,True,True,True,del,num_iters,1
Lang-57b,score,True,skip,False,add,rank,1
Lang-57b,score,True,skip,False,add,num_iters,1
Lang-57b,score,True,skip,False,all-sep,rank,1
Lang-57b,score,True,skip,False,all-sep,num_iters,1
Lang-57b,score,True,skip,False,all-uni,rank,1
Lang-57b,score,True,skip,False,all-uni,num_iters,1
Lang-57b,score,True,skip,False,del,rank,1
Lang-57b,score,True,skip,False,del,num_iters,1
Lang-57b,score,True,skip,True,add,rank,2
Lang-57b,score,True,skip,True,add,num_iters,1
Lang-57b,score,True,skip,True,all-sep,rank,2
Lang-57b,score,True,skip,True,all-sep,num_iters,1
Lang-57b,score,True,skip,True,all-uni,rank,2
Lang-57b,score,True,skip,True,all-uni,num_iters,1
Lang-57b,score,True,skip,True,del,rank,1
Lang-57b,score,True,skip,True,del,num_iters,1
Lang-40b,both,False,False,False,add,rank,1
Lang-40b,both,False,False,False,add,num_iters,1
Lang-40b,both,False,False,False,all-sep,rank,1
Lang-40b,both,False,False,False,all-sep,num_iters,1
Lang-40b,both,False,False,False,all-uni,rank,1
Lang-40b,both,False,False,False,all-uni,num_iters,1
Lang-40b,both,False,False,False,del,rank,1
Lang-40b,both,False,False,False,del,num_iters,1
Lang-40b,both,False,False,True,add,rank,1
Lang-40b,both,False,False,True,add,num_iters,1
Lang-40b,both,False,False,True,all-sep,rank,1
Lang-40b,both,False,False,True,all-sep,num_iters,1
Lang-40b,both,False,False,True,all-uni,rank,1
Lang-40b,both,False,False,True,all-uni,num_iters,1
Lang-40b,both,False,False,True,del,rank,1
Lang-40b,both,False,False,True,del,num_iters,1
Lang-40b,both,False,True,False,add,rank,1
Lang-40b,both,False,True,False,add,num_iters,1
Lang-40b,both,False,True,False,all-sep,rank,1
Lang-40b,both,False,True,False,all-sep,num_iters,1
Lang-40b,both,False,True,False,all-uni,rank,1
Lang-40b,both,False,True,False,all-uni,num_iters,1
Lang-40b,both,False,True,False,del,rank,1
Lang-40b,both,False,True,False,del,num_iters,1
Lang-40b,both,False,True,True,add,rank,1
Lang-40b,both,False,True,True,add,num_iters,1
Lang-40b,both,False,True,True,all-sep,rank,1
Lang-40b,both,False,True,True,all-sep,num_iters,1
Lang-40b,both,False,True,True,all-uni,rank,1
Lang-40b,both,False,True,True,all-uni,num_iters,1
Lang-40b,both,False,True,True,del,rank,1
Lang-40b,both,False,True,True,del,num_iters,1
Lang-40b,both,False,skip,False,add,rank,1
Lang-40b,both,False,skip,False,add,num_iters,2
Lang-40b,both,False,skip,False,all-sep,rank,1
Lang-40b,both,False,skip,False,all-sep,num_iters,2
Lang-40b,both,False,skip,False,all-uni,rank,1
Lang-40b,both,False,skip,False,all-uni,num_iters,2
Lang-40b,both,False,skip,False,del,rank,1
Lang-40b,both,False,skip,False,del,num_iters,2
Lang-40b,both,False,skip,True,add,rank,1
Lang-40b,both,False,skip,True,add,num_iters,2
Lang-40b,both,False,skip,True,all-sep,rank,1
Lang-40b,both,False,skip,True,all-sep,num_iters,2
Lang-40b,both,False,skip,True,all-uni,rank,1
Lang-40b,both,False,skip,True,all-uni,num_iters,2
Lang-40b,both,False,skip,True,del,rank,1
Lang-40b,both,False,skip,True,del,num_iters,2
Lang-40b,both,True,False,False,add,rank,1
Lang-40b,both,True,False,False,add,num_iters,1
Lang-40b,both,True,False,False,all-sep,rank,1
Lang-40b,both,True,False,False,all-sep,num_iters,1
Lang-40b,both,True,False,False,all-uni,rank,1
Lang-40b,both,True,False,False,all-uni,num_iters,1
Lang-40b,both,True,False,False,del,rank,1
Lang-40b,both,True,False,False,del,num_iters,1
Lang-40b,both,True,False,True,add,rank,1
Lang-40b,both,True,False,True,add,num_iters,1
Lang-40b,both,True,False,True,all-sep,rank,1
Lang-40b,both,True,False,True,all-sep,num_iters,1
Lang-40b,both,True,False,True,all-uni,rank,1
Lang-40b,both,True,False,True,all-uni,num_iters,1
Lang-40b,both,True,False,True,del,rank,1
Lang-40b,both,True,False,True,del,num_iters,1
Lang-40b,both,True,True,False,add,rank,1
Lang-40b,both,True,True,False,add,num_iters,1
Lang-40b,both,True,True,False,all-sep,rank,1
Lang-40b,both,True,True,False,all-sep,num_iters,1
Lang-40b,both,True,True,False,all-uni,rank,1
Lang-40b,both,True,True,False,all-uni,num_iters,1
Lang-40b,both,True,True,False,del,rank,1
Lang-40b,both,True,True,False,del,num_iters,1
Lang-40b,both,True,True,True,add,rank,1
Lang-40b,both,True,True,True,add,num_iters,1
Lang-40b,both,True,True,True,all-sep,rank,1
Lang-40b,both,True,True,True,all-sep,num_iters,1
Lang-40b,both,True,True,True,all-uni,rank,1
Lang-40b,both,True,True,True,all-uni,num_iters,1
Lang-40b,both,True,True,True,del,rank,1
Lang-40b,both,True,True,True,del,num_iters,1
Lang-40b,both,True,skip,False,add,rank,1
Lang-40b,both,True,skip,False,add,num_iters,2
Lang-40b,both,True,skip,False,all-sep,rank,1
Lang-40b,both,True,skip,False,all-sep,num_iters,2
Lang-40b,both,True,skip,False,all-uni,rank,1
Lang-40b,both,True,skip,False,all-uni,num_iters,2
Lang-40b,both,True,skip,False,del,rank,1
Lang-40b,both,True,skip,False,del,num_iters,2
Lang-40b,both,True,skip,True,add,rank,1
Lang-40b,both,True,skip,True,add,num_iters,2
Lang-40b,both,True,skip,True,all-sep,rank,1
Lang-40b,both,True,skip,True,all-sep,num_iters,2
Lang-40b,both,True,skip,True,all-uni,rank,1
Lang-40b,both,True,skip,True,all-uni,num_iters,2
Lang-40b,both,True,skip,True,del,rank,1
Lang-40b,both,True,skip,True,del,num_iters,2
Lang-40b,rank,False,False,False,add,rank,1
Lang-40b,rank,False,False,False,add,num_iters,1
Lang-40b,rank,False,False,False,all-sep,rank,1
Lang-40b,rank,False,False,False,all-sep,num_iters,1
Lang-40b,rank,False,False,False,all-uni,rank,1
Lang-40b,rank,False,False,False,all-uni,num_iters,1
Lang-40b,rank,False,False,False,del,rank,1
Lang-40b,rank,False,False,False,del,num_iters,1
Lang-40b,rank,False,False,True,add,rank,1
Lang-40b,rank,False,False,True,add,num_iters,1
Lang-40b,rank,False,False,True,all-sep,rank,1
Lang-40b,rank,False,False,True,all-sep,num_iters,1
Lang-40b,rank,False,False,True,all-uni,rank,1
Lang-40b,rank,False,False,True,all-uni,num_iters,1
Lang-40b,rank,False,False,True,del,rank,1
Lang-40b,rank,False,False,True,del,num_iters,1
Lang-40b,rank,False,True,False,add,rank,1
Lang-40b,rank,False,True,False,add,num_iters,1
Lang-40b,rank,False,True,False,all-sep,rank,1
Lang-40b,rank,False,True,False,all-sep,num_iters,1
Lang-40b,rank,False,True,False,all-uni,rank,1
Lang-40b,rank,False,True,False,all-uni,num_iters,1
Lang-40b,rank,False,True,False,del,rank,1
Lang-40b,rank,False,True,False,del,num_iters,1
Lang-40b,rank,False,True,True,add,rank,1
Lang-40b,rank,False,True,True,add,num_iters,1
Lang-40b,rank,False,True,True,all-sep,rank,1
Lang-40b,rank,False,True,True,all-sep,num_iters,1
Lang-40b,rank,False,True,True,all-uni,rank,1
Lang-40b,rank,False,True,True,all-uni,num_iters,1
Lang-40b,rank,False,True,True,del,rank,1
Lang-40b,rank,False,True,True,del,num_iters,1
Lang-40b,rank,False,skip,False,add,rank,1
Lang-40b,rank,False,skip,False,add,num_iters,2
Lang-40b,rank,False,skip,False,all-sep,rank,1
Lang-40b,rank,False,skip,False,all-sep,num_iters,2
Lang-40b,rank,False,skip,False,all-uni,rank,1
Lang-40b,rank,False,skip,False,all-uni,num_iters,2
Lang-40b,rank,False,skip,False,del,rank,1
Lang-40b,rank,False,skip,False,del,num_iters,2
Lang-40b,rank,False,skip,True,add,rank,1
Lang-40b,rank,False,skip,True,add,num_iters,2
Lang-40b,rank,False,skip,True,all-sep,rank,1
Lang-40b,rank,False,skip,True,all-sep,num_iters,2
Lang-40b,rank,False,skip,True,all-uni,rank,1
Lang-40b,rank,False,skip,True,all-uni,num_iters,2
Lang-40b,rank,False,skip,True,del,rank,1
Lang-40b,rank,False,skip,True,del,num_iters,2
Lang-40b,rank,True,False,False,add,rank,1
Lang-40b,rank,True,False,False,add,num_iters,1
Lang-40b,rank,True,False,False,all-sep,rank,1
Lang-40b,rank,True,False,False,all-sep,num_iters,1
Lang-40b,rank,True,False,False,all-uni,rank,1
Lang-40b,rank,True,False,False,all-uni,num_iters,1
Lang-40b,rank,True,False,False,del,rank,1
Lang-40b,rank,True,False,False,del,num_iters,1
Lang-40b,rank,True,False,True,add,rank,1
Lang-40b,rank,True,False,True,add,num_iters,1
Lang-40b,rank,True,False,True,all-sep,rank,1
Lang-40b,rank,True,False,True,all-sep,num_iters,1
Lang-40b,rank,True,False,True,all-uni,rank,1
Lang-40b,rank,True,False,True,all-uni,num_iters,1
Lang-40b,rank,True,False,True,del,rank,1
Lang-40b,rank,True,False,True,del,num_iters,1
Lang-40b,rank,True,True,False,add,rank,1
Lang-40b,rank,True,True,False,add,num_iters,1
Lang-40b,rank,True,True,False,all-sep,rank,1
Lang-40b,rank,True,True,False,all-sep,num_iters,1
Lang-40b,rank,True,True,False,all-uni,rank,1
Lang-40b,rank,True,True,False,all-uni,num_iters,1
Lang-40b,rank,True,True,False,del,rank,1
Lang-40b,rank,True,True,False,del,num_iters,1
Lang-40b,rank,True,True,True,add,rank,1
Lang-40b,rank,True,True,True,add,num_iters,1
Lang-40b,rank,True,True,True,all-sep,rank,1
Lang-40b,rank,True,True,True,all-sep,num_iters,1
Lang-40b,rank,True,True,True,all-uni,rank,1
Lang-40b,rank,True,True,True,all-uni,num_iters,1
Lang-40b,rank,True,True,True,del,rank,1
Lang-40b,rank,True,True,True,del,num_iters,1
Lang-40b,rank,True,skip,False,add,rank,1
Lang-40b,rank,True,skip,False,add,num_iters,2
Lang-40b,rank,True,skip,False,all-sep,rank,1
Lang-40b,rank,True,skip,False,all-sep,num_iters,2
Lang-40b,rank,True,skip,False,all-uni,rank,1
Lang-40b,rank,True,skip,False,all-uni,num_iters,2
Lang-40b,rank,True,skip,False,del,rank,1
Lang-40b,rank,True,skip,False,del,num_iters,2
Lang-40b,rank,True,skip,True,add,rank,1
Lang-40b,rank,True,skip,True,add,num_iters,2
Lang-40b,rank,True,skip,True,all-sep,rank,1
Lang-40b,rank,True,skip,True,all-sep,num_iters,2
Lang-40b,rank,True,skip,True,all-uni,rank,1
Lang-40b,rank,True,skip,True,all-uni,num_iters,2
Lang-40b,rank,True,skip,True,del,rank,1
Lang-40b,rank,True,skip,True,del,num_iters,2
Lang-40b,score,False,False,False,add,rank,1
Lang-40b,score,False,False,False,add,num_iters,1
Lang-40b,score,False,False,False,all-sep,rank,1
Lang-40b,score,False,False,False,all-sep,num_iters,1
Lang-40b,score,False,False,False,all-uni,rank,1
Lang-40b,score,False,False,False,all-uni,num_iters,1
Lang-40b,score,False,False,False,del,rank,1
Lang-40b,score,False,False,False,del,num_iters,1
Lang-40b,score,False,False,True,add,rank,1
Lang-40b,score,False,False,True,add,num_iters,1
Lang-40b,score,False,False,True,all-sep,rank,1
Lang-40b,score,False,False,True,all-sep,num_iters,1
Lang-40b,score,False,False,True,all-uni,rank,1
Lang-40b,score,False,False,True,all-uni,num_iters,1
Lang-40b,score,False,False,True,del,rank,1
Lang-40b,score,False,False,True,del,num_iters,1
Lang-40b,score,False,True,False,add,rank,1
Lang-40b,score,False,True,False,add,num_iters,1
Lang-40b,score,False,True,False,all-sep,rank,1
Lang-40b,score,False,True,False,all-sep,num_iters,1
Lang-40b,score,False,True,False,all-uni,rank,1
Lang-40b,score,False,True,False,all-uni,num_iters,1
Lang-40b,score,False,True,False,del,rank,1
Lang-40b,score,False,True,False,del,num_iters,1
Lang-40b,score,False,True,True,add,rank,1
Lang-40b,score,False,True,True,add,num_iters,1
Lang-40b,score,False,True,True,all-sep,rank,1
Lang-40b,score,False,True,True,all-sep,num_iters,1
Lang-40b,score,False,True,True,all-uni,rank,1
Lang-40b,score,False,True,True,all-uni,num_iters,1
Lang-40b,score,False,True,True,del,rank,1
Lang-40b,score,False,True,True,del,num_iters,1
Lang-40b,score,False,skip,False,add,rank,1
Lang-40b,score,False,skip,False,add,num_iters,2
Lang-40b,score,False,skip,False,all-sep,rank,1
Lang-40b,score,False,skip,False,all-sep,num_iters,2
Lang-40b,score,False,skip,False,all-uni,rank,1
Lang-40b,score,False,skip,False,all-uni,num_iters,2
Lang-40b,score,False,skip,False,del,rank,1
Lang-40b,score,False,skip,False,del,num_iters,2
Lang-40b,score,False,skip,True,add,rank,1
Lang-40b,score,False,skip,True,add,num_iters,2
Lang-40b,score,False,skip,True,all-sep,rank,1
Lang-40b,score,False,skip,True,all-sep,num_iters,2
Lang-40b,score,False,skip,True,all-uni,rank,1
Lang-40b,score,False,skip,True,all-uni,num_iters,2
